 1.260	-0.862
-0.416	 1.188
 1.395	-0.680
-0.934	-0.898
 0.148	 1.660
 1.408	-0.421
-0.899	-1.197
 1.493	-0.674
 0.374	 1.151
 1.222	-0.433
-0.840	-0.872
 0.077	-0.123
 1.476	 0.939
 0.217	 0.544
 1.055	-1.197
 1.057	 0.813
 0.751	-0.639
 1.323	 1.470
-1.451	 0.673
-0.737	 0.587
 1.327	 0.176
-0.847	 1.345
 0.713	 1.389
-0.677	-1.463
 0.916	 0.234
-1.474	-0.354
-0.400	-0.190
-1.683	 0.436
 1.656	-1.305
-0.194	-0.842
-0.520	 0.320
 0.419	-1.188
 0.360	-0.732
 0.611	-0.486
 0.038	-1.052
 0.761	 1.403
-1.650	-0.657
 0.296	 1.145
-0.395	 0.953
 1.059	 1.512
 0.457	-1.607
-1.526	-0.836
-0.672	 1.226
 1.406	-0.438
-0.451	-0.535
 1.527	 1.136
 1.606	 1.100
-0.104	-1.437
-0.591	 1.024
 0.094	 1.605
-1.186	 1.554
-0.567	 1.402
-1.015	 0.019
 0.465	-1.662
 0.468	-0.725
-1.214	 0.611
-0.158	 0.518
 1.692	 0.229
-1.413	-0.788
 0.854	 0.208
-0.291	-0.541
 0.906	-1.612
-1.390	-0.160
 0.653	-0.157
-0.829	 0.101
 1.422	 0.723
-0.903	 0.191
 1.263	-1.404
-1.552	 0.852
 0.864	 1.657
 0.774	 0.585
 0.942	 1.459
 0.220	-0.002
 1.416	-0.463
 1.253	-0.856
 1.631	-0.920
 1.657	-1.139
-0.071	 1.178
 0.945	-0.456
 1.168	-1.539
 0.803	-0.490
-0.644	 1.558
-0.789	 1.061
-0.268	-0.068
-1.170	-1.162
 1.424	-0.947
 0.873	-0.107
-0.247	 1.068
-0.071	 0.709
 0.969	 0.547
-1.450	 1.055
 0.450	 0.124
 1.255	 1.008
-0.699	 1.070
-1.712	 1.339
-0.201	 1.215
-0.960	 0.082
-1.472	 1.708
 0.217	 1.300
 1.264	-1.193
-0.758	-0.347
 1.359	-0.488
 0.247	-1.218
 0.946	-1.491
-0.836	-1.326
-0.223	 0.685
-0.974	-1.186
-0.104	-1.261
-0.190	-1.216
-0.578	 0.985
-1.672	-1.688
-1.492	 0.155
 0.599	-0.501
-0.204	-0.958
-0.545	-1.477
-0.165	 0.243
-1.338	-1.548
 0.375	 1.089
 0.151	 0.546
 1.344	 1.000
-1.459	 1.575
-0.741	 0.403
 0.628	-0.671
-0.078	-1.279
-0.662	 0.247
-0.572	-0.241
-0.832	-1.034
-1.521	-0.152
-1.716	-0.414
-0.268	 1.190
-0.188	 1.615
 1.599	 1.061
-0.604	-0.394
 1.547	-1.070
-1.105	 0.080
-0.386	-1.441
 0.488	 0.015
 0.657	 0.643
-0.510	-0.864
 1.544	 0.831
 0.423	-0.221
 0.897	-1.164
 1.536	 0.191
-1.074	-1.231
-0.455	 0.099
-1.188	-0.221
-1.717	-1.020
-0.141	 1.200
 0.547	 0.127
 1.098	-1.503
 1.033	-0.593
-0.728	 0.508
-0.564	-1.392
-1.548	 0.200
 0.241	-1.469
-0.670	-0.976
 1.340	-0.227
-0.436	-1.321
 0.429	-0.248
-1.308	 0.520
 1.185	 1.154
 1.094	 0.327
-1.693	 0.786
 0.275	 1.072
 1.109	-0.595
-1.616	 1.329
 0.563	-1.142
-0.715	 0.589
-0.931	-1.357
 0.997	 1.160
-0.213	 0.863
-1.513	-0.560
 0.753	 0.741
 0.369	-1.179
-0.932	-0.546
-0.874	-0.846
-0.787	-0.040
-0.249	-1.104
-1.553	-1.418
 0.068	-1.180
 1.273	-1.299
-1.474	-0.450
 1.549	-0.727
-0.377	 1.518
-1.157	 1.002
-1.046	 0.608
-1.691	-0.410
 1.541	-0.670
 0.282	-0.507
-1.159	-0.532
 0.208	 1.037
-0.611	-1.361
 0.980	-0.190
-0.942	 0.445
-1.004	 1.234
-0.791	-0.002
 0.266	 1.585
 1.638	-0.906
-0.303	 0.585
-1.174	 0.910
 0.648	 0.561
 0.487	 0.464
-1.236	-0.209
-0.883	-0.921
 0.911	 1.519
 0.037	 0.936
-0.733	 1.355
-1.269	-1.110
-0.788	-0.385
 1.697	-1.552
 1.352	 0.471
 0.033	-1.521
-0.794	 1.132
 0.040	-0.940
-0.854	-1.543
 0.672	 0.534
-0.402	 0.930
-0.589	 1.368
-1.527	-0.612
-0.911	-0.049
-0.843	-0.523
-0.308	-1.003
-1.354	 0.674
 0.044	-0.399
-0.064	-0.820
-1.098	 1.299
-0.332	-1.701
-1.204	-0.091
-0.660	-1.485
 1.218	-0.941
-0.411	 0.619
-0.094	-0.984
-0.590	 1.046
 0.372	 1.661
 0.938	-0.002
 1.651	-1.092
 1.476	 1.535
-1.262	 1.637
 1.369	-1.167
 1.329	 1.223
 0.273	-0.416
-1.572	 0.853
 1.527	 0.631
 0.295	 0.045
 0.979	 1.550
-0.341	-1.642
-1.344	 0.809
-0.362	 0.953
 0.906	-1.544
 0.753	 0.537
 0.224	-1.223
 0.562	 0.089
 1.290	-0.236
 0.469	-0.784
 1.444	 0.637
 1.229	 0.248
 0.788	-0.962
-1.508	-1.704
-0.819	 0.033
-0.304	 0.458
 0.927	-0.441
-0.505	-0.541
 0.514	-1.675
-0.557	-0.316
 1.604	-1.301
-0.525	 1.365
-1.530	-1.287
-0.282	-1.586
 1.361	 0.510
-1.271	-1.504
 1.075	 1.501
 0.347	 0.220
 1.435	-0.500
-0.395	-1.171
-1.650	 0.801
 0.512	 0.606
 0.714	-0.796
 0.393	-0.707
 1.010	 1.335
-0.383	-0.732
 1.496	 1.615
 0.797	-0.783
-0.836	-1.131
 0.982	-1.419
-0.092	-0.603
 0.946	-0.514
 1.671	-1.244
 0.626	 0.223
 0.504	 0.116
-0.946	 1.151
-1.038	-1.436
-0.954	-1.556
 1.342	 1.650
-0.101	-0.395
-0.289	-0.365
 0.659	-1.665
-1.627	-0.914
-0.536	-1.038
-0.000	-0.564
 1.413	 0.175
-0.525	 0.945
 0.997	 0.299
 0.950	-0.014
-0.588	-0.351
-1.519	 0.532
 0.071	-0.563
 0.165	 1.201
 0.486	 0.437
 1.063	-0.891
 1.001	-1.364
 1.048	-0.762
-1.190	-1.045
-1.690	-1.297
-0.032	-0.343
 0.398	-0.611
-0.204	 1.338
-0.555	 1.255
-0.172	-0.179
 0.798	-0.985
-0.234	 0.595
-0.492	 1.583
 0.047	 1.050
 1.225	-1.431
-1.018	-1.161
 0.954	 1.491
 1.455	-0.696
 1.352	 1.364
 0.218	 1.317
 0.051	 1.440
 1.529	-0.227
-1.414	 1.142
-0.585	 0.054
-0.311	 0.627
-0.711	-1.121
 1.494	 0.403
 0.670	 0.715
-0.868	 0.962
-0.366	-1.007
 1.273	 0.787
 0.360	-1.428
-0.717	 0.791
 0.761	-1.552
-1.141	-1.315
 1.688	-0.011
 0.619	-0.545
 0.519	 1.340
 0.500	-1.084
-0.958	-0.598
 1.301	 0.531
 1.544	 1.369
 0.781	 0.806
-0.703	 0.780
-0.492	 0.849
-0.286	-0.874
 0.796	 1.427
-1.706	 0.737
-1.242	-0.635
-1.092	 0.385
-0.424	 0.315
-1.069	 1.199
 0.599	 1.666
-1.050	 1.520
-0.037	-0.260
-0.400	-1.046
 1.227	-1.146
 0.827	-1.450
-1.033	-0.718
-0.239	 1.310
 1.044	 0.164
 1.493	 1.125
-0.082	 1.654
 0.736	 0.584
 1.099	-0.583
-0.488	-0.206
-0.582	-1.470
-1.237	 1.413
 1.313	-0.723
-0.532	-1.425
 0.507	 0.650
 0.562	-1.205
 0.995	 0.654
 0.094	 1.006
 1.117	-0.305
 1.466	 1.644
 1.207	 1.726
 0.284	 1.422
 0.288	-0.025
 0.277	-1.550
 1.452	 1.430
-1.002	 0.175
-0.624	-0.575
-1.031	-0.653
-0.890	-0.851
 0.862	-1.399
 0.677	-0.136
-0.443	 1.275
-0.749	 0.089
 0.580	-0.760
 1.321	 0.741
-0.964	 1.638
 1.254	-0.809
 0.877	 1.302
 0.359	 0.807
 0.979	-1.354
 1.329	 0.338
-0.729	 1.077
-1.252	-0.083
 0.016	-1.379
-1.243	-0.449
 0.061	 1.099
 0.873	-1.510
 0.385	 0.635
-0.723	 0.459
 1.486	 0.782
-0.458	-0.405
 1.517	 1.679
-0.135	-0.729
-0.585	 1.134
-1.136	 0.071
-0.334	-1.202
-0.401	-1.309
 0.934	 0.973
-0.532	 0.639
 1.433	 1.271
 0.197	-1.024
 0.072	 1.738
 1.362	 0.462
 0.262	 0.638
-0.349	-0.185
 1.625	 0.382
-1.372	-1.530
-1.069	 0.156
 0.204	 0.393
-1.687	-1.215
-0.979	 1.522
 1.113	-0.341
-1.621	 0.573
-0.428	-0.634
-1.500	-0.934
-1.279	 1.072
-0.880	-1.151
 0.853	 1.397
-0.608	-0.777
 0.132	 0.326
 1.663	-0.267
 0.219	-1.073
 0.854	 0.358
-0.476	 1.559
 1.638	-0.377
-0.531	-0.404
 0.321	 0.824
 0.140	-1.537
 0.355	 1.295
-0.168	-1.019
 0.348	 1.376
-0.605	-1.594
 1.253	-1.330
-0.917	 0.143
 0.147	-0.720
 0.581	 0.580
 0.130	 0.144
-0.469	 0.664
 0.424	 0.753
-0.142	 0.822
-0.479	-0.492
-0.185	 1.404
 1.401	 1.107
 0.622	 0.996
 0.110	-0.902
-1.239	-0.557
-0.952	-1.222
 0.338	 1.268
-0.544	-0.307
-1.123	-0.165
-0.258	-1.680
-0.791	 0.869
-0.011	-0.060
-1.538	-0.631
 1.150	 1.255
-0.895	 1.208
-0.525	-0.948
 1.308	-0.245
 0.273	-1.226
-1.372	 0.846
 0.180	 1.069
-0.070	 0.276
 1.484	-1.386
-0.878	-0.788
 1.472	 1.382
 1.393	-0.313
-1.427	 0.978
 1.039	 0.566
-0.910	-0.673
 0.210	 1.094
 0.817	 0.410
-0.036	 1.515
-0.899	 0.172
 1.606	 0.901
-1.683	 1.378
 1.535	 0.833
-1.490	-1.174
-0.635	-0.701
 0.554	 1.686
-0.619	 0.030
 1.584	 1.000
 0.960	-0.426
-0.573	 0.463
 0.768	-1.045
-1.084	-0.065
-1.481	-1.533
-0.132	 0.398
-1.639	 0.231
 1.647	-1.069
 0.142	 0.435
 0.198	 0.200
 0.941	 0.889
 1.318	-1.397
 1.379	-0.519
-1.638	 0.164
 1.182	 0.346
 0.404	-0.548
-1.121	 0.044
 1.039	-1.427
 1.374	-0.976
-0.077	-0.533
-0.782	 1.321
-0.179	 0.121
 1.507	 1.281
 0.456	 0.795
 1.022	 0.159
-0.341	-0.560
 1.473	 0.366
-1.343	 1.316
 1.039	 1.293
-1.601	-0.597
-1.200	-1.102
 0.827	 0.877
 0.246	-0.126
 0.923	 0.642
 1.158	-0.119
-1.431	-0.394
-1.590	-0.481
-0.151	 0.101
-0.928	-0.562
-0.353	 0.028
-0.917	 1.121
 1.103	 1.295
-0.566	 0.371
-1.301	-1.286
 1.156	-1.448
 0.779	-0.457
 0.243	-1.632
-0.431	-0.181
-0.986	 1.268
-0.265	-1.400
-0.723	-0.007
-1.640	 1.442
 0.890	 0.916
-1.027	 1.313
-0.063	 1.214
 0.867	 1.626
-0.518	-1.476
-1.405	-1.559
-0.281	-0.768
-0.278	-0.214
 0.312	 1.108
 0.540	-0.211
 0.164	-0.237
 0.824	-1.357
-0.068	 0.775
 1.087	 0.379
-1.394	-1.067
 0.057	-1.524
-0.661	-0.168
-1.301	-0.356
 0.681	 1.500
-0.352	 0.049
-0.886	 1.669
 0.086	-0.782
-0.798	 1.140
 1.397	-1.062
-0.651	-1.313
 0.885	-0.297
-0.118	-0.727
 1.166	-0.520
 0.603	 1.255
 1.100	-0.784
 1.263	 1.263
 1.128	-0.207
-1.604	-1.696
-1.585	 1.039
 0.168	-0.728
 1.139	 1.512
 0.514	 1.141
-1.291	-1.400
-1.230	 0.851
 0.427	 0.513
 0.789	 1.302
-0.460	 0.301
 1.239	-0.837
 0.077	-0.336
-0.531	 1.092
 0.595	-0.929
-0.507	-1.091
 0.365	 0.334
-0.630	 0.742
 1.591	-0.868
-1.571	 0.425
-1.662	-1.037
 0.444	-0.403
 0.415	-0.850
 0.930	-0.076
 0.058	 1.145
-0.594	-1.341
-0.353	-0.351
 1.462	-0.009
 0.515	 1.484
 0.424	 0.212
-0.217	 0.482
 1.643	-1.662
-0.741	-1.162
 0.818	-0.831
-0.215	-1.618
 0.413	 0.628
-1.480	-0.517
-1.665	 1.271
-0.346	 0.209
 0.288	 0.711
-1.277	 0.928
-1.500	-0.543
-1.087	 1.317
-1.703	-0.798
-0.119	 1.119
-0.691	-0.368
-1.594	 1.270
 0.706	-0.957
-1.654	-0.817
-1.120	 0.264
 1.190	 1.452
 0.161	 0.936
 0.996	 1.364
 0.070	-0.359
-0.874	 1.049
 0.126	 0.409
 0.722	-0.596
 0.132	-1.357
 1.496	-0.407
-0.982	-1.419
-1.476	-0.198
-0.344	-1.206
-0.226	-0.183
-0.850	-0.617
-1.309	 0.413
-1.539	-1.632
-0.064	-1.480
 0.863	 1.302
 0.074	 1.360
 1.647	 0.588
 1.235	 0.610
 0.975	 0.271
-1.269	 1.111
 1.538	 0.488
-0.648	 1.093
-0.074	 1.345
 0.551	-0.603
-1.709	-1.381
-0.015	 1.102
-0.657	-1.551
-1.455	-1.103
-1.525	-1.171
-1.061	-1.664
 1.300	 0.696
 0.573	-0.642
-1.290	 0.667
-0.406	 0.269
 1.415	-0.696
-1.346	-1.184
 0.260	-0.864
-0.484	-0.068
-0.471	-1.232
-1.361	 1.123
-1.153	-0.145
 1.176	 0.007
-0.837	-0.242
-1.678	 1.160
 0.893	 0.922
-1.081	 0.974
 0.890	-0.666
-0.175	 0.668
-1.332	 0.517
-0.528	 1.023
 0.210	 0.859
 0.460	 1.178
 0.372	 0.046
 1.271	-1.595
-1.197	 0.505
-1.476	-1.133
-1.473	-0.880
 0.776	 1.084
-1.469	 0.319
-1.082	-1.710
 0.522	 0.942
-0.554	 1.539
-0.067	 0.361
-1.176	-0.919
 1.542	 1.023
-1.441	 0.467
-1.312	-1.592
 0.033	-1.077
-0.957	-0.631
-1.571	-0.150
-1.122	 0.016
 0.048	 1.273
 1.082	-0.683
 0.099	-0.162
 0.690	-0.720
-0.140	 1.096
 0.762	-0.915
 1.545	-1.338
-0.135	 0.899
-1.626	 0.761
 0.608	 1.659
-1.636	-0.846
-0.644	-1.256
 1.161	 0.685
-1.489	-1.614
-0.894	-1.637
 1.213	-0.600
-0.959	 1.348
 1.098	 1.090
 1.274	-1.489
-1.250	-0.020
 1.601	 1.645
 1.611	-0.325
-1.387	-1.691
 0.468	-0.568
-1.165	 0.009
-0.670	 0.397
 1.026	 0.821
-0.713	 0.239
 1.250	 1.015
-0.114	 0.423
-1.011	 1.619
-0.712	-0.159
 1.696	-0.351
 0.032	 0.722
-0.562	-0.353
-0.684	-1.325
 1.718	-0.597
 0.283	-1.043
 0.249	 1.417
-0.557	 0.740
 1.367	-0.586
 0.903	 1.436
-0.820	 0.664
-1.235	-0.214
-1.123	-0.252
-0.629	-1.507
-0.795	-0.405
-1.496	 0.049
-0.934	 0.657
 0.848	 0.785
 0.472	 1.008
 1.166	 0.534
 0.625	-0.466
 0.255	-0.912
 0.525	 0.718
-1.378	-0.283
-1.028	-0.364
 0.545	-1.528
-0.966	 1.043
-0.687	-0.749
 0.037	-0.971
 0.680	-1.175
 1.543	 1.551
 0.531	-0.719
 0.368	 0.181
-0.414	 0.685
 1.200	 0.549
-0.701	-1.390
 0.954	 1.438
 1.273	 1.661
-0.102	-1.216
 1.245	 1.518
-1.319	-1.553
 0.160	-0.639
 1.588	-1.712
-0.591	-0.918
-0.731	 0.170
-0.661	-0.811
 0.510	-1.475
 0.012	 0.998
-0.586	 0.484
 1.240	-1.591
 0.535	 1.093
-1.455	-0.861
 0.179	-0.931
 0.461	 1.739
 1.525	 0.429
 0.570	 0.782
 1.465	 1.026
-1.603	 0.276
-0.184	-0.912
 0.086	-0.073
 1.168	 0.305
-1.456	-0.317
 1.516	-0.950
-0.039	 0.260
 0.854	 0.780
 0.114	-1.520
-0.352	-1.569
-1.411	-0.960
 0.783	 0.517
 1.622	-0.543
 0.295	 1.249
 1.092	-0.790
-0.111	 1.222
 1.680	-0.205
 0.579	-0.001
-1.452	-1.518
-0.876	-1.138
-1.163	-1.257
 0.687	-0.528
 0.361	-0.976
 1.414	-1.054
-1.479	-1.401
 1.373	-1.182
-1.339	 0.779
-1.144	 1.302
 1.224	 1.060
 0.234	-0.606
 1.241	-1.455
 1.015	 1.005
 0.993	 0.930
-0.447	-1.389
-0.516	-0.398
 1.074	-0.689
 1.461	 1.733
 1.570	 0.270
-0.790	-0.230
 0.429	 0.674
-0.672	-1.409
 0.317	 0.864
 0.894	-0.024
 0.031	 0.538
-0.361	 1.354
 1.501	 1.658
-0.633	 1.262
-0.490	 0.514
-1.284	-0.970
-0.175	 0.627
 1.105	-1.386
 1.537	 0.040
-1.304	-0.285
-1.306	-0.544
 0.667	 1.001
 1.264	-1.407
 0.162	-0.437
-0.726	 1.021
-1.190	-0.880
-0.421	-0.737
 1.601	-1.411
 0.678	-1.619
 0.110	-0.269
-1.694	-0.814
 1.097	-1.533
-1.465	-1.231
-0.371	 0.325
-0.628	 1.102
-1.712	 1.526
-1.246	-1.067
-0.582	 1.715
-1.504	-0.707
 0.184	-0.516
-0.877	-1.238
 1.453	-0.791
 1.589	 0.035
 1.585	 0.565
 0.549	-1.091
 1.052	-0.734
 0.053	 1.246
-1.666	-0.483
 0.599	-0.146
 0.613	-0.087
-0.454	 0.275
 0.524	 0.734
-0.776	-1.335
-0.836	 1.167
 0.980	 0.140
-1.303	-0.247
-1.126	 0.076
-1.597	-0.197
 0.242	 1.654
 0.989	-0.357
 1.368	-1.394
 1.293	-0.040
 0.824	 0.754
-0.562	 0.830
 0.564	-1.700
-0.274	-0.959
-0.257	-1.245
-0.554	 1.600
 1.633	-0.972
-0.870	 0.150
 0.373	 0.701
-0.601	 1.463
-1.084	-0.401
-0.760	-0.962
 0.941	-0.308
-0.086	-0.970
 0.561	-0.708
 1.006	-0.632
 0.224	 1.230
 0.391	 0.240
 1.176	 1.696
-0.064	-0.798
 0.082	-1.564
-0.302	-1.574
 0.585	-0.298
 1.286	 1.111
-1.559	 1.093
-0.077	 0.782
-1.713	 1.292
 1.449	-0.925
-0.992	 0.157
 0.749	-1.526
 0.271	 0.147
-1.590	 1.037
-1.021	-1.001
 1.490	 0.264
-0.014	 0.113
 1.082	-0.403
-1.134	-1.356
-0.209	-1.418
-0.645	-0.864
 0.490	-1.376
-1.462	-0.332
-1.575	 1.339
 1.037	-1.423
 1.085	-0.561
 0.505	-1.617
-0.355	 0.878
-0.383	 0.027
-0.854	-1.567
-0.325	 0.221
-1.380	 1.187
 1.403	-1.150
 0.235	 0.495
-0.719	-0.961
-1.204	 0.868
-1.703	-1.142
 1.086	-0.040
 1.174	 1.724
 0.648	 0.037
-0.257	 0.186
 1.374	-0.020
 1.445	 0.341
-1.527	-0.144
-0.165	 1.573
-1.586	-0.724
 0.829	-1.448
 0.434	 1.511
 1.506	 1.261
-1.337	-1.702
-0.104	 1.727
-1.686	-1.291
-1.407	 1.234
-0.665	-1.221
 0.920	 0.524
-1.317	-0.275
 0.587	-0.979
 0.836	 0.351
 1.697	 0.095
 1.224	 1.215
 1.717	 1.389
-1.476	 0.205
-0.941	-0.239
-1.613	 0.894
 1.274	 0.950
-1.561	 1.091
-1.372	-1.683
 0.911	 0.327
 0.145	-1.111
 1.571	 0.084
-1.001	 0.908
 0.587	 1.105
-0.030	 1.557
 1.392	-1.147
-0.702	 0.752
-1.031	 1.403
 0.692	 0.155
 1.054	-0.720
-0.237	 1.052
 0.498	 0.753
-0.165	-0.501
 0.212	 0.191
 0.354	 0.767
 1.199	 0.134
-0.995	 1.050
-1.487	-0.895
 0.240	-0.187
 0.322	-0.684
 1.683	-0.572
 1.510	-1.068
-0.216	 0.895
 0.747	 1.352
-1.715	-0.612
-1.089	-0.107
 0.682	-1.535
-0.758	-1.359
-0.394	 0.556
 0.745	-1.044
 0.862	 0.874
-1.672	 1.018
-1.192	 0.555
-0.874	-0.674
-0.045	-1.052
-1.420	-0.816
-0.912	-0.153
-0.287	-0.719
-0.816	-1.677
-0.829	-1.435
-1.183	-1.402
-1.153	-0.698
-0.485	 1.267
-0.468	-0.765
 0.874	 1.231
 1.145	-0.109
 1.311	 0.576
-0.414	 1.344
-1.329	-0.437
 0.819	 1.334
 0.097	 0.449
-1.477	-1.663
 1.613	-1.666
-0.333	-0.711
 1.135	-1.615
 1.042	-0.828
 0.028	 0.817
 0.739	-0.876
 1.186	 1.296
-1.617	-0.995
-1.265	 0.510
-0.805	 0.043
 0.338	 1.466
-0.801	 1.465
 1.045	-0.249
 0.569	-0.955
 0.178	-0.952
-0.616	 0.081
 1.618	 0.307
-1.545	-1.652
 0.148	-1.375
-0.761	 0.350
-1.244	-1.284
-1.497	 1.661
-0.804	 0.607
-1.340	 1.208
-1.667	 1.088
-1.417	 1.231
 0.489	 1.453
-0.036	-0.132
 1.240	-0.971
 0.366	 1.561
 0.737	 1.389
 0.757	-0.433
-0.244	 0.767
-0.526	 0.989
-0.947	-1.061
 0.755	-0.160
 1.251	 0.486
-0.284	-0.065
-1.472	 0.413
-1.510	-1.675
-1.645	-0.804
 0.586	 0.849
 1.536	 0.872
-0.572	 1.396
-1.203	 1.092
 1.123	-0.049
 1.001	 0.134
-1.046	-1.044
 0.299	-1.320
 0.014	-0.350
-0.929	 0.981
-0.132	-1.326
-0.922	-1.498
 1.483	-0.569
-1.354	-1.142
 1.638	-1.202
 0.385	 1.352
-0.385	-0.620
 0.140	 0.703
-1.679	-1.596
-1.151	 0.138
 1.194	 1.712
 1.093	-1.183
 0.109	 1.486
 0.496	-1.224
 0.231	 0.896
-0.471	-0.648
 0.447	-0.852
-1.448	 0.840
-1.507	-1.001
 1.493	-0.005
 1.525	-1.655
-0.215	 1.228
-0.422	-1.530
-1.114	-1.213
 0.268	-1.694
-1.048	 1.270
 0.488	-0.085
-1.570	 1.053
 0.578	 0.912
-0.910	 0.694
 1.497	-0.484
-1.491	-0.584
 1.638	-0.394
 0.084	 1.299
 1.447	-1.550
-0.773	-0.852
-0.649	 0.298
-0.817	-0.936
 1.223	 0.478
 0.181	-0.612
 1.080	 0.168
 1.169	 1.648
 1.501	-0.641
 1.423	 1.174
 1.140	-0.882
-0.339	 0.011
 1.297	-1.447
 1.240	 0.031
 1.698	 0.907
-0.047	-1.208
 1.224	 0.547
 1.511	-0.430
 1.539	 0.944
-0.061	 0.513
-0.048	-1.238
 0.712	 1.672
-1.655	 1.636
 0.504	-0.851
 1.087	-0.895
